,id_card
20545,98407
20546,560849
20547,1287889
20548,521484
20549,1129535
20550,30992
20551,313289
20552,743351
20553,762001
20554,1501692
20555,616714
20556,833757
20557,716259
20558,1827918
20559,292185
20560,190612
20561,1416118
20562,1349250
20563,239099
20564,1650600
20565,88487
20566,650888
20567,1091102
20568,1339438
20569,310794
20570,540471
20571,609983
20572,465366
20573,422660
20574,199171
20575,1349432
20576,131555
20577,229854
20578,625076
20579,1200445
20580,1267714
20581,1360461
20582,1416693
20583,465391
20584,88492
20585,752146
20586,689643
20587,126816
20588,1487541
20589,678913
20590,267692
20591,455968
20592,563274
20593,1201266
20594,206571
20595,1813239
20596,1487516
20597,856118
20598,725883
20599,1037732
20600,1108582
20601,131468
20602,736643
20603,315582
20604,190549
20605,525770
20606,1428718
20607,821441
20608,1781072
20609,1076224
20610,364849
20611,331113
20612,291251
20613,187344
20614,957363
20615,1000048
20616,26964
20617,1180867
20618,257741
20619,786492
20620,1360541
20621,1321087
20622,160415
20623,1495674
20624,46706
20625,759429
20626,487566
20627,465181
20628,1722049
20629,1581302
20630,935602
20631,1133704
20632,1321141
20633,282473
20634,852908
20635,476155
20636,1806952
20637,1377816
20638,561415
20639,1420289
20640,1034583
20641,248899
20642,364329
20643,740270
20644,177786
20645,1194027
20646,514281
20647,821822
20648,562949
20649,325902
20650,87322
20651,1564370
20652,1448749
20653,331035
20654,1420789
20655,1809714
20656,439525
20657,653244
20658,197763
20659,971627
20660,1272970
20661,1134469
20662,1843365
20663,297261
20664,1689498
20665,1180916
20666,745717
20667,1014931
20668,1539132
20669,758907
20670,364322
20671,382751
20672,99506
20673,1284611
20674,136577
20675,826015
20676,1034410
20677,333082
20678,1271540
20679,351571
20680,304783
20681,57664
20682,340124
20683,336003
20684,151809
20685,1051005
20686,46790
20687,1755494
20688,1418781
20689,198227
20690,1238272
20691,352190
20692,1285970
20693,1132588
20694,1132630
20695,354889
20696,1123
20697,1569387
20698,785487
20699,1197424
20700,854400
20701,1722828
20702,336017
20703,1698371
20704,348583
20705,843912
20706,1827421
20707,1550080
20708,752913
20709,470083
20710,1197728
20711,1036315
20712,1698324
20713,1379034
20714,170801
20715,1513104
20716,1698131
20717,185302
20718,796541
20719,935919
20720,1068978
20721,1789405
20722,283855
20723,899086
20724,1795560
20725,1395390
20726,678622
20727,990540
20728,993760
20729,221249
20730,950821
20731,563053
20732,759536
20733,67571
20734,614602
20735,12005
20736,341125
20737,416055
20738,1321583
20739,99048
20740,1355237
20741,1197046
20742,1321830
20743,73945
20744,476023
20745,1688192
20746,130158
20747,153512
20748,929585
20749,345793
20750,1648507
20751,173045
20752,8637
20753,614577
20754,1461528
20755,99063
20756,1341749
20757,1403163
20758,814145
20759,878104
20760,350576
20761,1165442
20762,227337
20763,175065
20764,205706
20765,75207
20766,1335341
20767,1021394
20768,365909
20769,307025
20770,1006179
20771,1852801
20772,1251347
20773,441845
20774,1477521
20775,164510
20776,606603
20777,1517675
20778,632006
20779,1792211
20780,1585477
20781,133082
20782,546564
20783,299498
20784,280080
20785,944685
20786,1576423
20787,566128
20788,1536582
20789,731057
20790,1359188
20791,227184
20792,1358437
20793,1227202
20794,378202
20795,495129
20796,727934
20797,1536817
20798,142143
20799,1250064
20800,1166157
20801,1045334
20802,74923
20803,1393897
20804,1025211
20805,467845
20806,985427
20807,1104738
20808,1507846
20809,386127
20810,613285
20811,1304602
20812,605532
20813,1403628
20814,1403216
20815,1112006
20816,564698
20817,1404771
20818,1166898
20819,578809
20820,1736457
20821,1496524
20822,404799
20823,658485
20824,1629003
20825,880592
20826,1706610
20827,984986
20828,1358101
20829,686971
20830,1044666
20831,270283
20832,768443
20833,773095
20834,778322
20835,1674403
20836,210148
20837,995839
20838,340424
20839,1442624
20840,251670
20841,1104668
20842,1389648
20843,1361624
20844,65843
20845,495461
20846,1083864
20847,1342742
20848,731477
20849,770065
20850,1609909
20851,401201
20852,1544148
20853,246016
20854,1669533
20855,285032
20856,1296007
20857,427062
20858,1220981
20859,499008
20860,1579296
20861,123877
20862,1659715
20863,1296042
20864,884369
20865,1087524
20866,618988
20867,1240165
20868,777353
20869,1332323
20870,20925
20871,794603
20872,373287
20873,879757
20874,427072
20875,206023
20876,1509927
20877,1343989
20878,1542451
20879,355162
20880,44700
20881,1166082
20882,482340
20883,1240464
20884,445478
20885,73280
20886,558154
20887,1084528
20888,156461
20889,93298
20890,1006192
20891,253298
20892,1559277
20893,298566
20894,167228
20895,1800546
20896,578119
20897,582755
20898,321243
20899,96130
20900,1492676
20901,102996
20902,209085
20903,1613256
20904,226290
20905,329343
20906,1045229
20907,1341973
20908,1166646
20909,529041
20910,666972
20911,404819
20912,285175
20913,835883
20914,1903567
20915,205023
20916,1332853
20917,830625
20918,1087962
20919,1166302
20920,174557
20921,1612473
20922,141630
20923,328492
20924,227503
20925,1306554
20926,271031
20927,672203
20928,1336515
20929,370374
20930,731682
20931,403674
20932,980513
20933,181564
20934,1858948
20935,520019
20936,878721
20937,459561
20938,296298
20939,167458
20940,702409
20941,1084637
20942,1306614
20943,182276
20944,1791506
20945,1155297
20946,578207
20947,778487
20948,1399922
20949,552284
20950,481810
20951,1304360
20952,1580358
20953,1166589
20954,264875
20955,1492189
20956,1240571
20957,916847
20958,596003
20959,254577
20960,582011
20961,313914
20962,1704648
20963,1340969
20964,344530
20965,332669
20966,1222107
20967,535580
20968,728378
20969,1711442
20970,1403579
20971,128115
20972,376592
20973,923135
20974,963744
20975,1392803
20976,1705703
20977,361
20978,519861
20979,1509598
20980,44046
20981,411688
20982,776720
20983,155633
20984,667428
20985,132748
20986,4279
20987,1106358
20988,1439069
20989,1116366
20990,1527850
20991,1155360
20992,1165438
20993,768797
20994,1048059
20995,468135
20996,93075
20997,110196
20998,148241
20999,261086
21000,998588
21001,1576859
21002,871260
21003,917665
21004,518169
21005,831675
21006,1112326
21007,1057783
21008,1520580
21009,947164
21010,263970
21011,1118044
21012,350448
21013,53814
21014,467004
21015,12333
21016,1085187
21017,1335572
21018,728251
21019,1057820
21020,1576607
21021,964068
21022,1633656
21023,721940
21024,1389133
21025,529546
21026,75169
21027,1658980
21028,1748235
21029,1249332
21030,838588
21031,721532
21032,1904617
21033,1858418
21034,4061
21035,1402746
21036,1439684
21037,154570
21038,191677
21039,321608
21040,205931
21041,466472
21042,175117
21043,1116917
21044,722602
21045,1085059
21046,1252160
21047,656989
21048,261290
21049,1436950
21050,1165696
21051,1006125
21052,502954
21053,482408
21054,1672325
21055,923492
21056,502384
21057,1530314
21058,35666
21059,306032
21060,880931
21061,656661
21062,57803
21063,1906623
21064,1818171
21065,1344722
21066,1761175
21067,1406062
21068,393042
21069,23457
21070,776357
21071,203749
21072,1462897
21073,690597
21074,240319
21075,299587
21076,1228687
21077,687829
21078,307891
21079,1021610
21080,1232136
21081,552485
21082,117578
21083,91624
21084,134650
21085,1249004
21086,253120
21087,337885
21088,1249163
21089,1110274
21090,357352
21091,1710134
21092,577245
21093,245360
21094,695599
21095,1393742
21096,1575940
21097,225421
21098,271517
21099,1088097
21100,445390
21101,103717
21102,1517907
21103,483830
21104,1706288
21105,812649
21106,60364
21107,1832925
21108,1152377
21109,383625
21110,1508556
21111,323625
21112,1834747
21113,885225
21114,1252667
21115,1056142
21116,357479
21117,435206
21118,29609
21119,626944
21120,728545
21121,557837
21122,1342220
21123,96403
21124,703262
21125,473121
21126,680315
21127,93557
21128,1520905
21129,582384
21130,244412
21131,1243745
21132,963581
21133,1633308
21134,204531
21135,596036
21136,1478826
21137,237559
21138,1081480
21139,647997
21140,128417
21141,467695
21142,1232452
21143,1153702
21144,415249
21145,284962
21146,346812
21147,643147
21148,711740
21149,998474
21150,1303582
21151,1521650
21152,884623
21153,63605
21154,1633941
21155,1851693
21156,668277
21157,777802
21158,264230
21159,946714
21160,1048418
21161,1166038
21162,746636
21163,260968
21164,668066
21165,1520526
21166,808617
21167,296212
21168,626030
21169,1609721
21170,964211
21171,516968
21172,1119000
21173,953392
21174,23355
21175,1816805
21176,1154348
21177,1904054
21178,1055658
21179,35195
21180,346867
21181,7044
21182,660468
21183,1462977
21184,702915
21185,320757
21186,1228642
21187,1052999
21188,1231869
21189,981425
21190,1614431
21191,880684
21192,1556846
21193,181225
21194,1297048
21195,503875
21196,306112
21197,1114728
21198,1609215
21199,797374
21200,666727
21201,191578
21202,612797
21203,1797940
21204,1392293
21205,979075
21206,922905
21207,838419
21208,963659
21209,347816
21210,1438881
21211,1508384
21212,113382
21213,1517215
21214,1110277
21215,274802
21216,378130
21217,552299
21218,73091
21219,369264
21220,83047
21221,1251498
21222,1635633
21223,643448
21224,333395
21225,871770
21226,919584
21227,1233535
21228,92626
21229,690770
21230,811968
21231,333218
21232,6906
21233,1160923
21234,777093
21235,1785719
21236,569053
21237,40573
21238,588753
21239,173049
21240,532181
21241,189687
21242,843939
21243,1336046
21244,517119
21245,1197314
21246,1195670
21247,170925
21248,327288
21249,217028
21250,126622
21251,108944
21252,623555
21253,74808
21254,331241
21255,826366
21256,177967
21257,489223
21258,899496
21259,1648833
21260,950251
21261,879987
21262,322764
21263,522643
21264,52540
21265,1665972
21266,332598
21267,923580
21268,1337995
21269,170924
21270,221198
21271,899498
21272,1228816
21273,853805
21274,1133148
21275,1697852
21276,1285092
21277,588393
21278,1144936
21279,401537
21280,599916
21281,736913
21282,1698041
21283,873767
21284,1771771
21285,610253
21286,1698031
21287,963998
21288,602269
21289,1132848
21290,40422
21291,14581
21292,431829
21293,909647
21294,677417
21295,1298434
21296,1697655
21297,74820
21298,1648161
21299,1747663
21300,288711
21301,929687
21302,1502521
21303,1441241
21304,122902
21305,428331
21306,221529
21307,194561
21308,322787
21309,524921
21310,524894
21311,1270371
21312,1285455
21313,21989
21314,990383
21315,1076520
21316,1035637
21317,1621155
21318,1035488
21319,493743
21320,1473097
21321,1419083
21322,1558718
21323,1621331
21324,638179
21325,1611776
21326,217101
21327,534774
21328,1068945
21329,1035468
21330,221575
21331,1722300
21332,1035889
21333,1438714
21334,1429063
21335,689424
21336,37266
21337,198559
21338,592146
21339,1008139
21340,1897508
21341,1091731
21342,657740
21343,1378458
21344,1133477
21345,669394
21346,1418860
21347,375141
21348,82825
21349,1429200
21350,286327
21351,909221
21352,753111
21353,790835
21354,1068570
21355,1486306
21356,1688273
21357,451637
21358,106868
21359,216045
21360,487065
21361,1543428
21362,92621
21363,461181
21364,268798
21365,381313
21366,40033
21367,314692
21368,1146173
21369,443191
21370,1368768
21371,669250
21372,291984
21373,843214
21374,170446
21375,875229
21376,1130674
21377,918725
21378,207233
21379,1018747
21380,637078
21381,1201236
21382,774189
21383,4850
21384,1077640
21385,229829
21386,952224
21387,1146222
21388,373164
21389,1532453
21390,68905
21391,92610
21392,264614
21393,1200757
21394,1596329
21395,1200010
21396,896697
21397,770805
21398,330239
21399,325237
21400,4474
21401,40130
21402,1268020
21403,492754
21404,587846
21405,981875
21406,1107004
21407,1014160
21408,88280
21409,1002196
21410,1297706
21411,365851
21412,1845425
21413,560991
21414,107039
21415,1037444
21416,431637
21417,490786
21418,268781
21419,291939
21420,115926
21421,73979
21422,1639595
21423,59866
21424,95358
21425,1380125
21426,237670
21427,1380100
21428,1046588
21429,692814
21430,31198
21431,129761
21432,587380
21433,53558
21434,1129773
21435,1866943
21436,164849
21437,989166
21438,473113
21439,956194
21440,698571
21441,2146
21442,44027
21443,281861
21444,1129974
21445,960302
21446,1430851
21447,1416109
21448,979295
21449,1708944
21450,1146769
21451,527438
21452,1020897
21453,1046451
21454,619055
21455,428057
21456,502579
21457,1685318
21458,1570799
21459,431597
21460,51781
21461,424383
21462,428060
21463,688437
21464,98473
21465,643729
21466,1355738
21467,819754
21468,548296
21469,1672314
21470,433555
21471,155966
21472,703221
21473,26546
21474,262972
21475,1323638
21476,75020
21477,1557246
21478,558420
21479,1822804
21480,342234
21481,1088003
21482,1297403
21483,222156
21484,996414
21485,520385
21486,1130067
21487,146025
21488,707279
21489,1416270
21490,774179
21491,1098098
21492,1620123
21493,265014
21494,895783
21495,1430747
21496,1620132
21497,347275
21498,351432
21499,478955
21500,1626074
21501,306644
21502,1199753
21503,1227536
21504,1178355
21505,94304
21506,1245364
21507,520447
21508,1611785
21509,151726
21510,1502413
21511,532109
21512,1606312
21513,997503
21514,1269203
21515,812219
21516,173159
21517,578075
21518,1014477
21519,520446
21520,475950
21521,444302
21522,1430100
21523,1077301
21524,130788
21525,125597
21526,1610155
21527,637211
21528,1131977
21529,350572
21530,1238385
21531,48547
21532,1698487
21533,69872
21534,1904389
21535,1178295
21536,298588
21537,898109
21538,282028
21539,1355314
21540,1197704
21541,572680
21542,92790
21543,663276
21544,820811
21545,115766
21546,972407
21547,138396
21548,1340430
21549,11118
21550,1197453
21551,670668
21552,854323
21553,216901
21554,1227835
21555,1269497
21556,947071
21557,1569515
21558,298572
21559,78050
21560,1068270
21561,178010
21562,1132253
21563,1338004
21564,143453
21565,417580
21566,1475408
21567,653773
21568,1240540
21569,1322056
21570,1227666
21571,701426
21572,1305228
21573,826664
21574,897847
21575,673103
21576,1067702
21577,960168
21578,1131365
21579,580175
21580,216412
21581,897279
21582,1286904
21583,1028916
21584,548564
21585,923761
21586,1639799
21587,696186
21588,1021151
21589,355101
21590,1417504
21591,602651
21592,151993
21593,956589
21594,98739
21595,1021930
21596,1558981
21597,181895
21598,418273
21599,1549752
21600,1649856
21601,1563220
21602,1649840
21603,820246
21604,151594
21605,347985
21606,249348
21607,502639
21608,611380
21609,187607
21610,1687005
21611,334671
21612,310662
21613,98868
21614,42283
21615,176744
21616,67354
21617,487257
21618,37513
21619,384417
21620,413751
21621,642575
21622,350574
21623,455361
21624,956735
21625,1160282
21626,391863
21627,1795839
21628,1177963
21629,64717
21630,602564
21631,111049
21632,1177929
21633,1245534
21634,9042
21635,194326
21636,677332
21637,1322511
21638,660023
21639,1158749
21640,1268773
21641,1131561
21642,614397
21643,1359425
21644,1351391
21645,283793
21646,500429
21647,1053159
21648,21720
21649,788335
21650,519018
21651,1825212
21652,755002
21653,248242
21654,980905
21655,849707
21656,10889
21657,1111541
21658,1426432
21659,27433
21660,1496243
21661,144220
21662,1184043
21663,600529
21664,1426537
21665,1695383
21666,416563
21667,384608
21668,1278323
21669,351871
21670,219137
21671,1048246
21672,931283
21673,279122
21674,1542790
21675,1032680
21676,219150
21677,1800413
21678,1442206
21679,1137977
21680,451793
21681,35866
21682,488408
21683,1278678
21684,1695235
21685,1237485
21686,687268
21687,904244
21688,220288
21689,1552657
21690,276454
21691,921958
21692,848607
21693,1484819
21694,811038
21695,788537
21696,1643980
21697,801798
21698,24458
21699,1032209
21700,1353019
21701,1468452
21702,278274
21703,253779
21704,1016502
21705,1753464
21706,335734
21707,243114
21708,304182
21709,801149
21710,601173
21711,1812209
21712,1566553
21713,1032383
21714,124800
21715,526985
21716,538393
21717,1337378
21718,1474252
21719,756494
21720,1644447
21721,1317800
21722,849216
21723,1692082
21724,282985
21725,1183324
21726,264437
21727,1094739
21728,8883
21729,180660
21730,230914
21731,557995
21732,877018
21733,1336977
21734,610622
21735,208396
21736,878174
21737,4286
21738,835213
21739,1282758
21740,1137419
21741,1478603
21742,933457
21743,347909
21744,724219
21745,152513
21746,1537218
21747,1452005
21748,1137348
21749,94083
21750,159732
21751,1720134
21752,330825
21753,122553
21754,6115
21755,849688
21756,1551586
21757,1631557
21758,554533
21759,520630
21760,606935
21761,131207
21762,648893
21763,601319
21764,1072286
21765,626644
21766,557363
21767,969177
21768,1317832
21769,835156
21770,739663
21771,394277
21772,525268
21773,346341
21774,61748
21775,208268
21776,1372170
21777,1183652
21778,516491
21779,1000305
21780,20623
21781,626658
21782,41772
21783,1053371
21784,648492
21785,509789
21786,1183460
21787,36940
21788,1337095
21789,27378
21790,1183495
21791,196552
21792,1505236
21793,646062
21794,74466
21795,220423
21796,464912
21797,1160753
21798,801788
21799,1184870
21800,85928
21801,646256
21802,1000599
21803,104210
21804,1280858
21805,1466075
21806,629815
21807,408147
21808,297881
21809,7665
21810,874323
21811,958706
21812,220123
21813,600739
21814,1794383
21815,525449
21816,278295
21817,1373256
21818,847016
21819,258520
21820,172151
21821,590846
21822,1186025
21823,70203
21824,79286
21825,1774077
21826,186634
21827,1604379
21828,372310
21829,681474
21830,74362
21831,1232371
21832,219877
21833,1468371
21834,283360
21835,808560
21836,610754
21837,318448
21838,27591
21839,824466
21840,345678
21841,195623
21842,146639
21843,343859
21844,969643
21845,1052664
21846,244532
21847,424868
21848,1240823
21849,1466199
21850,702567
21851,554279
21852,1140395
21853,205977
21854,1240863
21855,724502
21856,922062
21857,1556895
21858,1111080
21859,1840363
21860,1021655
21861,1581678
21862,637811
21863,138699
21864,165775
21865,1240955
21866,1185487
21867,1185466
21868,1007506
21869,1110993
21870,79389
21871,195606
21872,297436
21873,1425045
21874,1374149
21875,1593637
21876,488504
21877,1353097
21878,1643749
21879,338776
21880,906348
21881,565193
21882,1523412
21883,1279612
21884,906325
21885,146747
21886,1279628
21887,1398958
21888,1111384
21889,848127
21890,322480
21891,538799
21892,756321
21893,1021678
21894,562557
21895,1612878
21896,1241558
21897,326773
21898,1789990
21899,1279212
21900,248123
21901,846692
21902,267033
21903,1187528
21904,196165
21905,375455
21906,904417
21907,1474333
21908,1523457
21909,122457
21910,554400
21911,848112
21912,377176
21913,1840852
21914,788856
21915,527685
21916,1504775
21917,1599866
21918,847856
21919,1094153
21920,397513
21921,512942
21922,659435
21923,29485
21924,1186330
21925,208098
21926,652273
21927,789368
21928,488610
21929,303885
21930,1523377
21931,627707
21932,442226
21933,1604740
21934,6330
21935,1442095
21936,562290
21937,1643600
21938,1232086
21939,997855
21940,414972
21941,238531
21942,590664
21943,1111330
21944,463805
21945,1299870
21946,969911
21947,1517201
21948,1630403
21949,1189695
21950,1688936
21951,471701
21952,1610435
21953,146527
21954,204479
21955,569426
21956,153336
21957,49099
21958,663872
21959,1721442
21960,1277229
21961,802899
21962,1155826
21963,1795155
21964,356572
21965,1339721
21966,131323
21967,61264
21968,230516
21969,1400376
21970,87289
21971,1362448
21972,851951
21973,1533294
21974,315542
21975,489154
21976,167349
21977,971590
21978,1670722
21979,1707224
21980,672662
21981,821824
21982,1568275
21983,1191
21984,412999
21985,1603825
21986,443438
21987,1193279
21988,343041
21989,344705
21990,1351653
21991,146974
21992,721729
21993,1161882
21994,1421315
21995,851366
21996,675154
21997,1158529
21998,1023447
21999,1473532
22000,1505595
22001,878987
22002,175156
22003,831974
22004,1421461
22005,1791483
22006,153291
22007,19080
22008,375168
22009,901203
22010,1568120
22011,369858
22012,1438965
22013,1203
22014,264897
22015,521030
22016,243427
22017,998028
22018,1663226
22019,253688
22020,520537
22021,32566
22022,1135014
22023,1320047
22024,993461
22025,1194095
22026,106658
22027,811693
22028,375158
22029,1689096
22030,1377773
22031,1144025
22032,242396
22033,706535
22034,1236364
22035,1047384
22036,252668
22037,476219
22038,342893
22039,1540221
22040,670517
22041,136567
22042,40665
22043,564965
22044,852790
22045,1453772
22046,870369
22047,771602
22048,803289
22049,588787
22050,65256
22051,1271984
22052,908898
22053,1076344
22054,1468820
22055,811783
22056,1035113
22057,10383
22058,1243869
22059,264618
22060,473990
22061,7288
22062,21937
22063,1229063
22064,227376
22065,429115
22066,1194513
22067,101243
22068,771736
22069,82489
22070,1143639
22071,1553289
22072,1941912
22073,1448681
22074,571846
22075,844933
22076,459438
22077,1362508
22078,1284584
22079,244423
22080,248872
22081,719140
22082,529866
22083,1843339
22084,87486
22085,483801
22086,160368
22087,1272695
22088,684518
22089,1180891
22090,1134207
22091,646707
22092,852401
22093,1579174
22094,398316
22095,8553
22096,461599
22097,1393968
22098,435442
22099,1069736
22100,288970
22101,758262
22102,1558471
22103,461697
22104,1512506
22105,902480
22106,44503
22107,652854
22108,1033304
22109,1314846
22110,172603
22111,247551
22112,902614
22113,1242365
22114,1075108
22115,624103
22116,19198
22117,1440864
22118,1742175
22119,316787
22120,1276409
22121,645895
22122,230837
22123,687202
22124,3016
22125,94226
22126,970964
22127,1633093
22128,78787
22129,412153
22130,772221
22131,20604
22132,1691453
22133,369526
22134,106387
22135,589800
22136,1581860
22137,1071243
22138,1670150
22139,346661
22140,49176
22141,544101
22142,1030389
22143,1341761
22144,512977
22145,159768
22146,1799721
22147,220537
22148,1579690
22149,19213
22150,1137153
22151,923112
22152,52056
22153,1049834
22154,36968
22155,508445
22156,757338
22157,177011
22158,596289
22159,186168
22160,1276862
22161,1299222
22162,1230508
22163,1817445
22164,13633
22165,20903
22166,186092
22167,787847
22168,921821
22169,20901
22170,1318568
22171,1304263
22172,27311
22173,1283171
22174,578762
22175,510099
22176,611096
22177,276594
22178,688719
22179,870769
22180,678308
22181,1015297
22182,218215
22183,369504
22184,365563
22185,21839
22186,597403
22187,1112872
22188,1314516
22189,746967
22190,1161726
22191,20595
22192,729832
22193,372005
22194,1319484
22195,309298
22196,725080
22197,14267
22198,37051
22199,1319637
22200,146559
22201,318941
22202,1537767
22203,1646238
22204,346861
22205,1376294
22206,425034
22207,845384
22208,811526
22209,1707395
22210,1485723
22211,446940
22212,569523
22213,1112887
22214,802667
22215,10502
22216,1112782
22217,581372
22218,1422104
22219,822589
22220,197097
22221,105785
22222,919849
22223,561816
22224,315115
22225,850592
22226,205557
22227,1556726
22228,44283
22229,1735327
22230,1613271
22231,195113
22232,871178
22233,1352183
22234,1161667
22235,1275614
22236,569532
22237,335528
22238,267885
22239,1595061
22240,1393928
22241,901899
22242,850830
22243,1733006
22244,901941
22245,1392879
22246,902016
22247,139009
22248,261948
22249,1191665
22250,873916
22251,591649
22252,176962
22253,278652
22254,365664
22255,913989
22256,402276
22257,708021
22258,1063635
22259,438204
22260,742295
22261,1210430
22262,192693
22263,162556
22264,1541713
22265,546971
22266,25293
22267,1149876
22268,1850203
22269,642457
22270,92092
22271,293281
22272,1404217
22273,814249
22274,213503
22275,210988
22276,860735
22277,44755
22278,720413
22279,1012010
22280,1848485
22281,1797437
22282,184056
22283,511164
22284,1445699
22285,348307
22286,1160041
22287,555584
22288,1326728
22289,520248
22290,925889
22291,1538510
22292,1384044
22293,657005
22294,509122
22295,1216162
22296,1260023
22297,1673958
22298,1290806
22299,18357
22300,542831
22301,72748
22302,764469
22303,1103553
22304,124542
22305,376267
22306,1259894
22307,1061044
22308,60574
22309,1080751
22310,210363
22311,596781
22312,1042885
22313,485133
22314,1586575
22315,1433286
22316,1290934
22317,295152
22318,346947
22319,12897
22320,1040980
22321,1255634
22322,1040919
22323,16250
22324,502364
22325,1292976
22326,1821077
22327,1561469
22328,1818860
22329,769205
22330,313955
22331,829473
22332,1749793
22333,926716
22334,81087
22335,83441
22336,226912
22337,666286
22338,1010827
22339,681248
22340,1211137
22341,530387
22342,577094
22343,699561
22344,250580
22345,223569
22346,174141
22347,1150194
22348,814188
22349,1101592
22350,1045557
22351,1821100
22352,1678188
22353,944587
22354,1444745
22355,679732
22356,1171569
22357,2322
22358,1434773
22359,1587880
22360,1803241
22361,953322
22362,201204
22363,307190
22364,499449
22365,400309
22366,558758
22367,987657
22368,965121
22369,1835275
22370,412075
22371,808974
22372,129052
22373,112801
22374,1210909
22375,349637
22376,207611
22377,806025
22378,660788
22379,768492
22380,714445
22381,668860
22382,1220698
22383,556352
22384,11344
22385,944451
22386,34598
22387,1546728
22388,1089364
22389,1628711
22390,792792
22391,917557
22392,15825
22393,891824
22394,690534
22395,750867
22396,807310
22397,639807
22398,39248
22399,481754
22400,510907
22401,162273
22402,265322
22403,620157
22404,813217
22405,189266
22406,329974
22407,271653
22408,297727
22409,37932
22410,1301075
22411,93861
22412,891901
22413,207377
22414,675489
22415,1556101
22416,1010619
22417,312512
22418,912893
22419,644574
22420,1561995
22421,146073
22422,62837
22423,949468
22424,815661
22425,1007205
22426,1560638
22427,1548320
22428,1012747
22429,1446188
22430,1700918
22431,23371
22432,72341
22433,256268
22434,518658
22435,1019889
22436,1618831
22437,1653583
22438,940154
22439,1020294
22440,1261128
22441,814382
22442,223047
22443,927277
22444,568049
22445,526838
22446,359356
22447,76889
22448,1412231
22449,362360
22450,459828
22451,1658938
22452,715295
22453,1705238
22454,1572778
22455,1749257
22456,830365
22457,1637742
22458,397998
22459,480800
22460,183369
22461,70063
22462,1310374
22463,715268
22464,1709686
22465,986434
22466,246250
22467,1040475
22468,490226
22469,246018
22470,246578
22471,661283
22472,5510
22473,727161
22474,1471263
22475,1602673
22476,1012215
22477,863822
22478,1821375
22479,1714181
22480,1216709
22481,1125770
22482,593715
22483,743501
22484,313926
22485,23353
22486,547651
22487,34579
22488,223223
22489,1572679
22490,454896
22491,229044
22492,123431
22493,1598809
22494,28346
22495,891459
22496,715315
22497,828563
22498,625947
22499,1446005
22500,1394981
22501,1660204
22502,1293292
22503,542340
22504,1439787
22505,260232
22506,1680522
22507,1471080
22508,1810884
22509,445334
22510,512458
22511,1409825
22512,1445098
22513,1547389
22514,341200
22515,212869
22516,609226
22517,520186
22518,12114
22519,349567
22520,1257310
22521,1713270
22522,1476420
22523,1434010
22524,889006
22525,598044
22526,50622
22527,1655879
22528,280034
22529,1808117
22530,148377
22531,1849366
22532,1466818
22533,1213446
22534,417294
22535,1679299
22536,558990
22537,1409738
22538,627073
22539,5314
22540,1358259
22541,223921
22542,914443
22543,1727333
22544,1462169
22545,666391
22546,598541
22547,447410
22548,1713034
22549,861993
22550,250678
22551,130117
22552,454764
22553,269460
22554,1545900
22555,1122271
22556,690450
22557,655665
22558,1213051
22559,1109653
22560,628909
22561,673286
22562,423929
22563,1536091
22564,1291901
22565,682939
22566,132210
22567,840089
22568,69353
22569,1470690
22570,1476429
22571,806998
22572,604496
22573,5323
22574,1409460
22575,1062003
22576,742734
22577,174040
22578,504319
22579,60765
22580,866451
22581,1459655
22582,1366206
22583,451678
22584,1788428
22585,1003804
22586,1100999
22587,1292031
22588,112315
22589,30086
22590,1518241
22591,293870
22592,1574249
22593,142596
22594,765984
22595,38119
22596,884048
22597,1587081
22598,1150941
22599,259847
22600,524126
22601,584708
22602,1800020
22603,924873
22604,1221348
22605,72599
22606,127401
22607,70050
22608,1820623
22609,116708
22610,426441
22611,1011223
22612,238924
22613,916812
22614,745045
22615,1587184
22616,1089664
22617,1758782
22618,201942
22619,768897
22620,862641
22621,317082
22622,1560985
22623,732202
22624,768886
22625,1492043
22626,120112
22627,942397
22628,12798
22629,742736
22630,442639
22631,1007298
22632,1221931
22633,1169845
22634,256065
22635,941517
22636,621384
22637,541839
22638,102187
22639,1680226
22640,1678450
22641,1171173
22642,188469
22643,1777512
22644,1561374
22645,148669
22646,1041203
22647,8713
22648,149740
22649,1258478
22650,889978
22651,658493
22652,502281
22653,183894
22654,475072
22655,1089521
22656,1011740
22657,156316
22658,861553
22659,861555
22660,1307543
22661,1062686
22662,1680112
22663,1171022
22664,1477914
22665,686482
22666,1058073
22667,794602
22668,622392
22669,275213
22670,523017
22671,941343
22672,1834483
22673,781972
22674,1211356
22675,307585
22676,113390
22677,1211396
22678,76698
22679,1458944
22680,480647
22681,577057
22682,769126
22683,378751
22684,558792
22685,727699
22686,1458969
22687,694663
22688,49432
22689,266992
22690,120342
22691,941400
22692,921298
22693,671681
22694,123672
22695,317105
22696,235885
22697,255021
22698,1041411
22699,1258121
22700,442618
22701,285998
22702,1041326
22703,1389457
22704,322164
22705,224845
22706,1309615
22707,1045251
22708,1101356
22709,332015
22710,312365
22711,434952
22712,625635
22713,413513
22714,580456
22715,839541
22716,1089757
22717,1433828
22718,51498
22719,1459304
22720,403053
22721,1459325
22722,112283
22723,1123700
22724,941781
22725,371009
22726,1704851
22727,421937
22728,1500005
22729,1333067
22730,966367
22731,1080369
22732,444863
22733,1576881
22734,137930
22735,312387
22736,1780286
22737,727678
